customer_id,snapshot_date,churned,arr,plan,seats,monthly_logins,support_tickets,nps_score,days_since_last_login,contract_months_remaining,industry,company_size,probability,tier,rank,value_at_risk,churn_risk_pct,renewal_window_label,urgency_score,arr_at_risk,recommended_action,account_status
CUST-20652,2025-06-05,0,9903,Starter,4,29,0,7,17,17,FinTech,201-1000,0.06334538308132628,Low Risk,1737,627.3093286543742,6.3,unknown,6.3,627.31,Monitor,active
CUST-21207,2024-09-29,0,6166,Starter,6,49,0,5,2,12,SaaS,1000+,0.10144199267034053,Low Risk,1284,625.4913268053197,10.1,unknown,10.1,625.49,Monitor,active
CUST-20217,2024-09-02,0,9138,Starter,3,27,2,9,2,16,MarTech,11-50,0.0681140957668279,Low Risk,1679,622.4266071172734,6.8,unknown,6.8,622.43,Monitor,active
CUST-21024,2024-10-19,0,4537,Starter,4,31,0,8,4,4,Gaming,1-10,0.13684282872522,Low Risk,850,620.8559139263231,13.7,unknown,13.7,620.86,Monitor,active
CUST-21548,2024-12-26,0,5751,Starter,1,8,2,8,15,14,Gaming,1-10,0.10766198834430189,Low Risk,1208,619.1640949680802,10.8,unknown,10.8,619.16,Monitor,active
CUST-20354,2025-04-26,0,6472,Starter,6,43,0,6,13,20,Media,1000+,0.0947502244309947,Low Risk,1367,613.2234525173977,9.5,unknown,9.5,613.22,Monitor,active
CUST-20124,2024-11-13,0,9210,Starter,4,43,3,9,7,13,FinTech,1-10,0.06575402491378629,Low Risk,1710,605.5945694559717,6.6,unknown,6.6,605.59,Monitor,active
CUST-21023,2025-06-10,0,10058,Starter,3,37,0,8,6,21,Media,1-10,0.06020317994491579,Low Risk,1773,605.523583885963,6.0,unknown,6.0,605.52,Monitor,active
CUST-21471,2024-06-19,0,12039,Starter,1,13,3,6,2,22,FinTech,201-1000,0.05,Low Risk,1877,601.95,5.0,unknown,5.0,601.95,Monitor,active
CUST-20416,2025-05-30,0,9568,Starter,3,18,2,5,0,18,HR Tech,1-10,0.06243430752991452,Low Risk,1748,597.3714544462222,6.2,unknown,6.2,597.37,Monitor,active
CUST-20024,2024-08-10,0,10197,Starter,9,66,5,8,24,23,SaaS,11-50,0.058265858486943434,Low Risk,1794,594.1369589913622,5.8,unknown,5.8,594.14,Monitor,active
CUST-20202,2024-09-28,0,7675,Starter,12,119,4,9,7,13,FinTech,1000+,0.07609025098234404,Low Risk,1586,583.9926762894905,7.6,unknown,7.6,583.99,Monitor,active
CUST-20607,2024-04-06,0,5245,Starter,11,91,1,7,0,8,FinTech,51-200,0.11063798007393708,Low Risk,1168,580.2962054878,11.1,unknown,11.1,580.3,Monitor,active
CUST-21081,2024-06-11,0,10028,Starter,7,63,2,8,17,23,E-commerce,1-10,0.05749569049630345,Low Risk,1799,576.566784296931,5.7,unknown,5.7,576.57,Monitor,active
CUST-21532,2024-09-28,0,11466,Starter,5,45,1,5,6,22,EdTech,1000+,0.05,Low Risk,1877,573.3000000000001,5.0,unknown,5.0,573.3,Monitor,active
CUST-21984,2024-04-15,0,6538,Starter,17,126,1,6,8,21,HealthTech,1000+,0.08658530909675409,Low Risk,1463,566.0947508745783,8.7,unknown,8.7,566.09,Monitor,active
CUST-21733,2024-02-03,0,8731,Starter,2,12,1,5,24,23,Media,1-10,0.06481715668153913,Low Risk,1719,565.9185949865182,6.5,unknown,6.5,565.92,Monitor,active
CUST-20038,2024-02-02,0,8005,Starter,3,27,2,4,31,22,MarTech,1-10,0.07050463933872486,Low Risk,1646,564.3896379064926,7.1,unknown,7.1,564.39,Monitor,active
CUST-20240,2024-06-26,0,4105,Starter,1,7,3,5,6,19,HealthTech,51-200,0.1373084038476332,Low Risk,845,563.6509977945343,13.7,unknown,13.7,563.65,Monitor,active
CUST-21133,2024-10-11,0,2255,Starter,1,10,2,7,11,7,E-commerce,11-50,0.2473778245131089,Low Risk,218,557.8369942770606,24.7,unknown,24.7,557.84,Monitor,active
CUST-21109,2025-04-22,0,9491,Starter,4,34,2,8,19,21,MarTech,1000+,0.058453527259322194,Low Risk,1789,554.782427218227,5.8,unknown,5.8,554.78,Monitor,active
CUST-21230,2024-09-26,0,5819,Starter,11,97,5,2,6,17,Media,1000+,0.09511668572590799,Low Risk,1361,553.4839942390586,9.5,unknown,9.5,553.48,Monitor,active
CUST-21204,2024-08-28,0,7448,Starter,2,20,1,5,1,18,HR Tech,1000+,0.07281869507870835,Low Risk,1623,542.3536409462198,7.3,unknown,7.3,542.35,Monitor,active
CUST-20558,2025-06-01,0,4104,Starter,3,24,0,4,4,4,FinTech,201-1000,0.131945547094002,Low Risk,911,541.5045252737842,13.2,unknown,13.2,541.5,Monitor,active
CUST-20788,2024-01-27,0,10627,Starter,1,7,3,3,15,23,MarTech,201-1000,0.05,Low Risk,1877,531.35,5.0,unknown,5.0,531.35,Monitor,active
CUST-21019,2025-06-13,0,10626,Starter,23,195,4,10,7,21,Media,1000+,0.05,Low Risk,1877,531.3000000000001,5.0,unknown,5.0,531.3,Monitor,active
CUST-20340,2024-10-02,0,4295,Starter,8,57,1,8,0,15,HealthTech,201-1000,0.12271429073512456,Low Risk,1026,527.05787870736,12.3,unknown,12.3,527.06,Monitor,active
CUST-20573,2024-07-22,0,9007,Starter,4,29,3,8,0,16,HR Tech,1000+,0.05840484246140552,Low Risk,1791,526.0524160498795,5.8,unknown,5.8,526.05,Monitor,active
CUST-20444,2024-12-22,0,2733,Starter,15,125,0,8,27,8,MarTech,1-10,0.19085291860630238,Low Risk,450,521.6010265510243,19.1,unknown,19.1,521.6,Monitor,active
CUST-20517,2024-06-05,0,4007,Starter,18,150,2,6,2,12,Logistics,1000+,0.12864456890893575,Low Risk,961,515.4787876181056,12.9,unknown,12.9,515.48,Monitor,active
CUST-20540,2025-05-18,0,7526,Starter,2,18,3,5,4,22,E-commerce,1000+,0.06813449338533337,Low Risk,1678,512.7801972180189,6.8,unknown,6.8,512.78,Monitor,active
CUST-21965,2024-04-20,0,7589,Starter,19,173,3,8,0,15,MarTech,11-50,0.06744971394553273,Low Risk,1685,511.87587913264787,6.7,unknown,6.7,511.88,Monitor,active
CUST-20397,2024-02-05,0,9187,Starter,1,8,4,8,6,22,Logistics,1-10,0.055111387810483345,Low Risk,1824,506.3083198149105,5.5,unknown,5.5,506.31,Monitor,active
CUST-20524,2024-07-07,0,9972,Starter,4,29,2,2,1,21,E-commerce,51-200,0.05,Low Risk,1877,498.6,5.0,unknown,5.0,498.6,Monitor,active
CUST-20835,2025-05-09,0,4215,Starter,1,10,5,10,26,12,Logistics,201-1000,0.1173486460047557,Low Risk,1088,494.62454291004525,11.7,unknown,11.7,494.62,Monitor,active
CUST-20605,2025-05-14,0,8752,Starter,2,21,2,6,25,22,Media,51-200,0.05618934187205031,Low Risk,1811,491.76912006418434,5.6,unknown,5.6,491.77,Monitor,active
CUST-21599,2024-10-29,0,9785,Starter,10,95,1,9,9,22,FinTech,1000+,0.05,Low Risk,1877,489.25,5.0,unknown,5.0,489.25,Monitor,active
CUST-20496,2025-01-20,0,5179,Starter,6,43,2,6,1,9,SaaS,51-200,0.0928953881493805,Low Risk,1390,481.10521522564164,9.3,unknown,9.3,481.11,Monitor,active
CUST-20719,2024-01-15,0,8544,Starter,1,12,2,7,1,20,HR Tech,1000+,0.05581984176229697,Low Risk,1817,476.9247280170653,5.6,unknown,5.6,476.92,Monitor,active
CUST-20153,2024-07-26,0,9523,Starter,5,32,0,7,10,23,Media,1000+,0.05,Low Risk,1877,476.15000000000003,5.0,unknown,5.0,476.15,Monitor,active
CUST-21340,2024-02-13,0,9499,Starter,5,44,2,6,0,18,Media,1000+,0.05,Low Risk,1877,474.95000000000005,5.0,unknown,5.0,474.95,Monitor,active
CUST-21412,2025-03-04,0,8995,Starter,2,12,1,5,33,21,Media,51-200,0.051745247835015315,Low Risk,1860,465.44850427596276,5.2,unknown,5.2,465.45,Monitor,active
CUST-20560,2024-12-21,0,3523,Starter,14,103,1,9,29,7,E-commerce,201-1000,0.13167767399029345,Low Risk,913,463.9004454678038,13.2,unknown,13.2,463.9,Monitor,active
CUST-21642,2024-01-09,0,9266,Starter,5,49,3,4,0,22,Logistics,11-50,0.05,Low Risk,1877,463.3,5.0,unknown,5.0,463.3,Monitor,active
CUST-21878,2024-02-23,0,3532,Starter,6,49,1,6,5,19,SaaS,201-1000,0.1304435513781149,Low Risk,940,460.7266234675018,13.0,unknown,13.0,460.73,Monitor,active
CUST-20177,2024-04-12,0,9021,Starter,1,13,2,4,14,23,Media,201-1000,0.05,Low Risk,1877,451.05,5.0,unknown,5.0,451.05,Monitor,active
CUST-20236,2024-03-05,0,5125,Starter,11,103,2,5,8,19,E-commerce,1000+,0.08698795910396505,Low Risk,1455,445.8132904078209,8.7,unknown,8.7,445.81,Monitor,active
CUST-21612,2025-05-22,0,2067,Starter,6,32,0,5,20,5,Logistics,51-200,0.21095176784305486,Low Risk,363,436.0373041315944,21.1,unknown,21.1,436.04,Monitor,active
CUST-21277,2024-01-13,0,5685,Starter,1,12,0,6,2,20,HR Tech,11-50,0.0760098808884778,Low Risk,1587,432.11617285099624,7.6,unknown,7.6,432.12,Monitor,active
CUST-20547,2024-04-03,0,6639,Starter,11,87,2,8,1,16,FinTech,201-1000,0.06441453408649826,Low Risk,1727,427.64809180026197,6.4,unknown,6.4,427.65,Monitor,active
CUST-21678,2024-02-28,0,5969,Starter,9,64,2,5,2,23,E-commerce,11-50,0.06501501500899937,Low Risk,1717,388.0746245887172,6.5,unknown,6.5,388.07,Monitor,active
CUST-20404,2024-11-10,0,3538,Starter,14,117,1,10,9,10,Logistics,1000+,0.10074944047974572,Low Risk,1290,356.45152041734036,10.1,unknown,10.1,356.45,Monitor,active
CUST-21459,2024-11-14,0,3018,Starter,2,13,1,6,5,23,Logistics,201-1000,0.11686356618516622,Low Risk,1095,352.69424274683166,11.7,unknown,11.7,352.69,Monitor,active
CUST-21579,2024-06-11,0,4561,Starter,2,17,2,9,1,13,HealthTech,1000+,0.07467766698975889,Low Risk,1604,340.6048391402903,7.5,unknown,7.5,340.6,Monitor,active
CUST-20209,2025-02-21,0,4195,Starter,1,8,2,8,0,19,Media,201-1000,0.07543557445546636,Low Risk,1595,316.4522348406814,7.5,unknown,7.5,316.45,Monitor,active
CUST-21291,2024-11-06,0,3782,Starter,9,67,2,9,3,22,Gaming,1000+,0.08208481531370701,Low Risk,1511,310.4447715164399,8.2,unknown,8.2,310.44,Monitor,active
CUST-20439,2024-05-04,1,755,Starter,11,105,3,8,5,10,Gaming,201-1000,0.2812626868809077,Low Risk,83,212.35332859508532,28.1,unknown,28.1,212.35,Monitor,archived_cancelled
CUST-20498,2025-01-27,0,1442,Starter,1,6,2,9,8,15,Logistics,11-50,0.1468973446088272,Low Risk,754,211.82597092592883,14.7,unknown,14.7,211.83,Monitor,active
CUST-20056,2024-01-08,0,0,Free Trial,1,7,3,4,5,21,E-commerce,11-50,0.17107135387616126,Low Risk,569,0.0,17.1,unknown,17.1,0.0,Monitor,active
CUST-21868,2025-01-13,0,0,Free Trial,4,16,2,6,18,5,MarTech,1-10,0.2846916120759614,Low Risk,75,0.0,28.5,unknown,28.5,0.0,Monitor,active
CUST-20313,2024-12-24,1,0,Free Trial,1,5,0,1,56,5,HR Tech,11-50,0.2684687698908105,Low Risk,132,0.0,26.8,unknown,26.8,0.0,Monitor,archived_cancelled
CUST-21983,2025-02-27,0,0,Free Trial,2,13,1,6,19,8,HR Tech,1-10,0.23821710241065866,Low Risk,260,0.0,23.8,unknown,23.8,0.0,Monitor,active
CUST-20065,2024-05-05,0,0,Free Trial,2,8,3,6,32,14,HealthTech,201-1000,0.1677082335613874,Low Risk,587,0.0,16.8,unknown,16.8,0.0,Monitor,active
CUST-21676,2025-02-13,0,0,Free Trial,1,7,2,4,8,12,EdTech,201-1000,0.2253399807516819,Low Risk,307,0.0,22.5,unknown,22.5,0.0,Monitor,active
CUST-20091,2024-02-20,0,0,Free Trial,2,11,2,1,16,23,Gaming,1000+,0.09378894883822034,Low Risk,1374,0.0,9.4,unknown,9.4,0.0,Monitor,active
CUST-21675,2025-05-02,0,0,Free Trial,1,5,3,9,7,22,HealthTech,51-200,0.1825435696502981,Low Risk,504,0.0,18.3,unknown,18.3,0.0,Monitor,active
CUST-20163,2024-08-06,0,0,Free Trial,1,6,1,8,24,22,SaaS,1000+,0.13749323270473401,Low Risk,841,0.0,13.7,unknown,13.7,0.0,Monitor,active
CUST-20298,2024-10-03,0,0,Free Trial,2,11,0,7,8,2,E-commerce,11-50,0.23206797409910265,Low Risk,280,0.0,23.2,unknown,23.2,0.0,Monitor,active
CUST-20129,2025-01-29,0,0,Free Trial,4,47,1,8,8,6,MarTech,51-200,0.1963570323486269,Low Risk,421,0.0,19.6,unknown,19.6,0.0,Monitor,active
CUST-20160,2024-04-23,1,0,Free Trial,1,10,1,6,24,6,HealthTech,11-50,0.29647178056834056,Low Risk,53,0.0,29.6,unknown,29.6,0.0,Monitor,archived_cancelled
CUST-21839,2024-05-06,0,0,Free Trial,1,11,4,5,7,21,MarTech,11-50,0.12644386597205098,Low Risk,988,0.0,12.6,unknown,12.6,0.0,Monitor,active
CUST-20311,2024-07-11,0,0,Free Trial,1,16,2,10,8,17,HealthTech,201-1000,0.2003816008063842,Low Risk,406,0.0,20.0,unknown,20.0,0.0,Monitor,active
CUST-21985,2024-12-01,1,0,Free Trial,3,23,2,7,25,1,HR Tech,1000+,0.2429193582320949,Low Risk,244,0.0,24.3,unknown,24.3,0.0,Monitor,archived_cancelled
CUST-21998,2024-10-17,1,0,Free Trial,1,4,2,5,16,10,HealthTech,11-50,0.28392699770298374,Low Risk,77,0.0,28.4,unknown,28.4,0.0,Monitor,archived_cancelled
CUST-21673,2025-06-17,1,0,Free Trial,1,10,1,5,0,6,SaaS,11-50,0.18702872998847458,Low Risk,472,0.0,18.7,unknown,18.7,0.0,Monitor,archived_cancelled
CUST-21840,2024-06-01,0,0,Free Trial,1,8,1,8,11,0,Logistics,201-1000,0.19183621701351208,Low Risk,445,0.0,19.2,unknown,19.2,0.0,Monitor,active
CUST-20094,2024-09-15,0,0,Free Trial,1,6,2,3,29,12,FinTech,51-200,0.13736987542842197,Low Risk,843,0.0,13.7,unknown,13.7,0.0,Monitor,active
CUST-20131,2024-10-21,1,0,Free Trial,2,16,2,6,7,15,Media,51-200,0.2599468644876102,Low Risk,163,0.0,26.0,unknown,26.0,0.0,Monitor,archived_cancelled
CUST-20299,2024-12-30,0,0,Free Trial,1,6,1,9,6,10,EdTech,1000+,0.1542629535499516,Low Risk,686,0.0,15.4,unknown,15.4,0.0,Monitor,active
CUST-21669,2025-02-20,1,0,Free Trial,1,7,6,6,14,0,HealthTech,51-200,0.3097887805748257,Low Risk,33,0.0,31.0,unknown,31.0,0.0,Monitor,archived_cancelled
CUST-21857,2024-04-10,0,0,Free Trial,5,39,1,2,44,12,FinTech,201-1000,0.1328049119912577,Low Risk,901,0.0,13.3,unknown,13.3,0.0,Monitor,active
CUST-21906,2025-04-18,0,0,Free Trial,2,14,1,6,7,5,FinTech,1000+,0.19184343452614988,Low Risk,444,0.0,19.2,unknown,19.2,0.0,Monitor,active
CUST-20308,2024-07-27,0,0,Free Trial,1,7,2,9,14,5,MarTech,51-200,0.2068863709171498,Low Risk,383,0.0,20.7,unknown,20.7,0.0,Monitor,active
CUST-21851,2024-10-11,0,0,Free Trial,1,7,2,6,6,4,Logistics,1-10,0.21947440573141233,Low Risk,328,0.0,21.9,unknown,21.9,0.0,Monitor,active
CUST-20304,2024-07-22,1,0,Free Trial,1,7,3,7,11,2,MarTech,1000+,0.26764971828812634,Low Risk,139,0.0,26.8,unknown,26.8,0.0,Monitor,archived_cancelled
CUST-20135,2024-02-15,0,0,Free Trial,1,9,2,6,8,14,MarTech,51-200,0.20427512256454486,Low Risk,388,0.0,20.4,unknown,20.4,0.0,Monitor,active
CUST-21656,2025-03-30,0,0,Free Trial,1,5,1,8,0,9,Logistics,51-200,0.2331699733223333,Low Risk,275,0.0,23.3,unknown,23.3,0.0,Monitor,active
CUST-21655,2025-05-29,0,0,Free Trial,8,49,2,9,1,8,Media,1-10,0.18392993695823354,Low Risk,496,0.0,18.4,unknown,18.4,0.0,Monitor,active
CUST-20307,2024-11-20,0,0,Free Trial,1,7,1,7,5,15,FinTech,201-1000,0.11871062549413638,Low Risk,1074,0.0,11.9,unknown,11.9,0.0,Monitor,active
CUST-20008,2024-01-04,0,0,Free Trial,3,31,0,6,25,20,MarTech,51-200,0.09369280106910292,Low Risk,1378,0.0,9.4,unknown,9.4,0.0,Monitor,active
CUST-20144,2024-11-15,0,0,Free Trial,1,9,4,7,14,15,EdTech,1000+,0.14501107205743557,Low Risk,769,0.0,14.5,unknown,14.5,0.0,Monitor,active
CUST-21895,2024-12-11,0,0,Free Trial,3,20,0,6,43,9,E-commerce,201-1000,0.1748894713905465,Low Risk,551,0.0,17.5,unknown,17.5,0.0,Monitor,active
CUST-20006,2024-10-01,0,0,Free Trial,1,8,0,7,15,7,HealthTech,201-1000,0.19696875194980304,Low Risk,420,0.0,19.7,unknown,19.7,0.0,Monitor,active
CUST-21996,2024-05-19,0,0,Free Trial,1,12,1,6,7,7,Media,51-200,0.2632849791531986,Low Risk,149,0.0,26.3,unknown,26.3,0.0,Monitor,active
CUST-21648,2024-10-13,0,0,Free Trial,3,20,3,6,22,8,Gaming,201-1000,0.26623016138684574,Low Risk,140,0.0,26.6,unknown,26.6,0.0,Monitor,active
CUST-20309,2024-06-26,0,0,Free Trial,1,8,3,6,2,21,Logistics,51-200,0.1309437482034847,Low Risk,932,0.0,13.1,unknown,13.1,0.0,Monitor,active
CUST-21853,2024-08-18,0,0,Free Trial,1,12,1,8,22,15,SaaS,1000+,0.14160578796669612,Low Risk,807,0.0,14.2,unknown,14.2,0.0,Monitor,active
CUST-21854,2024-09-03,1,0,Free Trial,1,5,4,6,5,19,Media,1-10,0.3087189303567116,Low Risk,35,0.0,30.9,unknown,30.9,0.0,Monitor,archived_cancelled
CUST-20003,2025-02-22,1,0,Free Trial,1,5,2,6,3,23,SaaS,1-10,0.28952692428839727,Low Risk,62,0.0,29.0,unknown,29.0,0.0,Monitor,archived_cancelled
CUST-20146,2024-10-03,0,0,Free Trial,1,3,0,6,24,13,FinTech,1000+,0.13264209836515245,Low Risk,904,0.0,13.3,unknown,13.3,0.0,Monitor,active
CUST-20068,2025-06-07,0,0,Free Trial,1,12,1,8,6,1,HR Tech,201-1000,0.21009777064488033,Low Risk,371,0.0,21.0,unknown,21.0,0.0,Monitor,active
CUST-21660,2025-04-26,0,0,Free Trial,1,14,3,6,0,0,HR Tech,11-50,0.1549155040500361,Low Risk,677,0.0,15.5,unknown,15.5,0.0,Monitor,active
CUST-21989,2024-02-04,0,0,Free Trial,1,10,3,3,23,14,MarTech,1000+,0.17332403466725177,Low Risk,560,0.0,17.3,unknown,17.3,0.0,Monitor,active
CUST-20136,2024-10-29,0,0,Free Trial,6,51,2,7,2,0,Gaming,1000+,0.18766311054205864,Low Risk,470,0.0,18.8,unknown,18.8,0.0,Monitor,active
CUST-21668,2025-01-14,0,0,Free Trial,1,11,3,4,6,11,EdTech,1000+,0.19548924632360512,Low Risk,428,0.0,19.5,unknown,19.5,0.0,Monitor,active
CUST-20139,2024-05-02,0,0,Free Trial,3,26,3,10,2,20,SaaS,1000+,0.07616919928627305,Low Risk,1585,0.0,7.6,unknown,7.6,0.0,Monitor,active
CUST-21997,2024-06-30,1,0,Free Trial,1,9,1,6,0,7,Gaming,1000+,0.26320122624816467,Low Risk,150,0.0,26.3,unknown,26.3,0.0,Monitor,archived_cancelled
CUST-20152,2024-07-15,0,0,Free Trial,1,6,0,3,16,14,FinTech,1-10,0.10614176489806817,Low Risk,1229,0.0,10.6,unknown,10.6,0.0,Monitor,active
CUST-20151,2024-03-31,0,0,Free Trial,1,15,2,10,17,8,HealthTech,1000+,0.2067740427487542,Low Risk,384,0.0,20.7,unknown,20.7,0.0,Monitor,active
CUST-20070,2024-05-20,1,0,Free Trial,6,51,0,6,7,8,MarTech,1-10,0.26198040951331025,Low Risk,157,0.0,26.2,unknown,26.2,0.0,Monitor,archived_cancelled
CUST-21929,2024-10-13,0,0,Free Trial,3,29,1,6,9,0,FinTech,1000+,0.16102715088338468,Low Risk,643,0.0,16.1,unknown,16.1,0.0,Monitor,active
CUST-21856,2024-03-27,0,0,Free Trial,6,45,2,4,4,21,EdTech,51-200,0.12027949914365976,Low Risk,1050,0.0,12.0,unknown,12.0,0.0,Monitor,active
CUST-21905,2025-04-05,0,0,Free Trial,2,19,1,7,4,7,Media,201-1000,0.2441440357894277,Low Risk,238,0.0,24.4,unknown,24.4,0.0,Monitor,active
CUST-20095,2024-07-08,0,0,Free Trial,1,7,3,3,0,22,MarTech,1-10,0.09592064477533195,Low Risk,1342,0.0,9.6,unknown,9.6,0.0,Monitor,active
CUST-20066,2025-02-18,0,0,Free Trial,12,92,2,7,31,23,HealthTech,1-10,0.12218598410443685,Low Risk,1032,0.0,12.2,unknown,12.2,0.0,Monitor,active
CUST-21663,2024-12-14,0,0,Free Trial,1,4,3,5,1,12,HealthTech,1000+,0.15346280830298392,Low Risk,693,0.0,15.3,unknown,15.3,0.0,Monitor,active
CUST-20301,2024-10-26,0,0,Free Trial,1,2,1,5,1,4,HealthTech,201-1000,0.20810707909663223,Low Risk,379,0.0,20.8,unknown,20.8,0.0,Monitor,active
CUST-21988,2024-08-04,1,0,Free Trial,1,10,3,6,13,9,E-commerce,1000+,0.2726232118608246,Low Risk,117,0.0,27.3,unknown,27.3,0.0,Monitor,archived_cancelled
CUST-21846,2024-11-27,0,0,Free Trial,1,10,1,9,2,10,MarTech,201-1000,0.20384896339969863,Low Risk,391,0.0,20.4,unknown,20.4,0.0,Monitor,active
CUST-20221,2025-06-06,0,0,Free Trial,1,5,0,6,54,18,MarTech,11-50,0.24937102168191805,Low Risk,205,0.0,24.9,unknown,24.9,0.0,Monitor,active
CUST-20291,2025-05-29,0,0,Free Trial,1,13,1,8,29,3,SaaS,11-50,0.25846041189447355,Low Risk,169,0.0,25.8,unknown,25.8,0.0,Monitor,active
CUST-20028,2024-12-16,0,0,Free Trial,1,4,1,6,1,2,Logistics,11-50,0.1869428752790404,Low Risk,475,0.0,18.7,unknown,18.7,0.0,Monitor,active
CUST-21879,2025-02-05,1,0,Free Trial,1,10,0,4,6,1,Logistics,1000+,0.26350230877733993,Low Risk,148,0.0,26.4,unknown,26.4,0.0,Monitor,archived_cancelled
CUST-21739,2024-09-20,0,0,Free Trial,4,38,0,7,5,19,E-commerce,1000+,0.11824432760708803,Low Risk,1078,0.0,11.8,unknown,11.8,0.0,Monitor,active
CUST-21920,2024-02-18,0,0,Free Trial,2,19,2,8,2,15,FinTech,201-1000,0.10823035596834432,Low Risk,1202,0.0,10.8,unknown,10.8,0.0,Monitor,active
CUST-21964,2024-02-05,0,0,Free Trial,1,9,1,5,41,4,Gaming,51-200,0.2004949297528956,Low Risk,405,0.0,20.0,unknown,20.0,0.0,Monitor,active
CUST-21787,2025-01-20,1,0,Free Trial,2,15,3,10,18,9,MarTech,51-200,0.27335315254111264,Low Risk,112,0.0,27.3,unknown,27.3,0.0,Monitor,archived_cancelled
CUST-21737,2024-11-18,0,0,Free Trial,5,29,3,6,43,1,HealthTech,11-50,0.22847304756627276,Low Risk,296,0.0,22.8,unknown,22.8,0.0,Monitor,active
CUST-20238,2025-03-08,0,0,Free Trial,5,47,3,5,0,19,EdTech,1000+,0.06530613527418856,Low Risk,1713,0.0,6.5,unknown,6.5,0.0,Monitor,active
CUST-20206,2024-05-16,1,0,Free Trial,1,7,1,10,14,16,HealthTech,1-10,0.2387493717463906,Low Risk,254,0.0,23.9,unknown,23.9,0.0,Monitor,archived_cancelled
CUST-20122,2024-12-31,0,0,Free Trial,1,5,3,10,12,14,SaaS,11-50,0.18907849469375576,Low Risk,458,0.0,18.9,unknown,18.9,0.0,Monitor,active
CUST-21882,2024-03-22,1,0,Free Trial,1,8,1,6,0,8,Logistics,201-1000,0.284764324228259,Low Risk,74,0.0,28.5,unknown,28.5,0.0,Monitor,archived_cancelled
CUST-21943,2024-04-22,0,0,Free Trial,1,11,2,4,3,19,Media,1-10,0.27357965671383216,Low Risk,111,0.0,27.4,unknown,27.4,0.0,Monitor,active
CUST-21883,2024-04-25,1,0,Free Trial,1,3,3,9,19,5,E-commerce,1000+,0.26794132905656654,Low Risk,135,0.0,26.8,unknown,26.8,0.0,Monitor,archived_cancelled
CUST-20200,2024-02-08,0,0,Free Trial,5,31,2,7,2,3,E-commerce,1000+,0.17767926066082002,Low Risk,536,0.0,17.8,unknown,17.8,0.0,Monitor,active
CUST-21969,2024-06-23,0,0,Free Trial,2,24,1,4,16,8,Logistics,11-50,0.2510752686994052,Low Risk,198,0.0,25.1,unknown,25.1,0.0,Monitor,active
CUST-21797,2025-04-30,0,0,Free Trial,1,7,4,5,0,9,Logistics,1-10,0.24901836768489147,Low Risk,207,0.0,24.9,unknown,24.9,0.0,Monitor,active
CUST-21871,2024-07-12,0,0,Free Trial,1,6,1,4,6,11,SaaS,11-50,0.20247939019912584,Low Risk,396,0.0,20.2,unknown,20.2,0.0,Monitor,active
CUST-21726,2025-05-20,0,0,Free Trial,1,17,1,6,12,14,Logistics,1000+,0.17608871584808047,Low Risk,545,0.0,17.6,unknown,17.6,0.0,Monitor,active
CUST-20046,2025-03-16,0,0,Free Trial,1,7,3,7,31,9,SaaS,1-10,0.18770152831574707,Low Risk,469,0.0,18.8,unknown,18.8,0.0,Monitor,active
CUST-20246,2025-03-10,0,0,Free Trial,1,11,1,10,6,16,Logistics,201-1000,0.19714668702090435,Low Risk,419,0.0,19.7,unknown,19.7,0.0,Monitor,active
CUST-20186,2025-01-10,0,0,Free Trial,1,7,2,9,9,22,FinTech,201-1000,0.1114773888595785,Low Risk,1157,0.0,11.1,unknown,11.1,0.0,Monitor,active
CUST-21742,2024-03-27,0,0,Free Trial,1,8,0,4,2,1,Media,51-200,0.21970773495086787,Low Risk,326,0.0,22.0,unknown,22.0,0.0,Monitor,active
CUST-20031,2024-01-25,0,0,Free Trial,1,11,5,5,40,20,MarTech,11-50,0.15443244481953078,Low Risk,684,0.0,15.4,unknown,15.4,0.0,Monitor,active
CUST-21744,2025-05-24,0,0,Free Trial,1,9,4,5,7,0,MarTech,51-200,0.2919257208059886,Low Risk,57,0.0,29.2,unknown,29.2,0.0,Monitor,active
CUST-21959,2024-08-27,0,0,Free Trial,1,4,2,10,5,20,SaaS,11-50,0.17594239307256426,Low Risk,547,0.0,17.6,unknown,17.6,0.0,Monitor,active
CUST-20222,2025-04-11,1,0,Free Trial,1,6,1,8,2,8,HealthTech,51-200,0.25742263326246057,Low Risk,174,0.0,25.7,unknown,25.7,0.0,Monitor,archived_cancelled
CUST-21951,2024-11-28,0,0,Free Trial,1,9,0,2,5,14,E-commerce,51-200,0.18210534162470682,Low Risk,506,0.0,18.2,unknown,18.2,0.0,Monitor,active
CUST-21761,2025-02-03,0,0,Free Trial,3,22,2,5,0,11,Gaming,11-50,0.16397941387871268,Low Risk,620,0.0,16.4,unknown,16.4,0.0,Monitor,active
CUST-20216,2024-12-31,1,0,Free Trial,1,14,3,7,9,16,Logistics,201-1000,0.2759034535090677,Low Risk,104,0.0,27.6,unknown,27.6,0.0,Monitor,archived_cancelled
CUST-21919,2024-06-06,0,0,Free Trial,4,30,0,9,1,15,SaaS,11-50,0.08716809399866576,Low Risk,1453,0.0,8.7,unknown,8.7,0.0,Monitor,active
CUST-20214,2024-05-10,1,0,Free Trial,4,40,5,8,29,23,FinTech,1000+,0.23950591777528846,Low Risk,252,0.0,24.0,unknown,24.0,0.0,Monitor,archived_cancelled
