customer_id,snapshot_date,churned,arr,plan,seats,monthly_logins,support_tickets,nps_score,days_since_last_login,contract_months_remaining,industry,company_size,days_until_renewal,auto_renew_flag,renewal_status,arr_tier,engagement_score,contract_urgency,renewal_window_90d,renewal_window_30d,renewal_risk_multiplier,probability,tier,rank,value_at_risk,churn_risk_pct,renewal_window_label,urgency_score,arr_at_risk,recommended_action,account_status
CUST-21859,2024-08-09,0,0,Free Trial,1,4,2,8,8,13,Gaming,51-200,358,1,active,low_value,0.0016156661440471488,safe,0,0,0.5,0.20388515226032347,Low Risk,828,0.0,20.4,>90d,20.4,0.0,Monitor,active
CUST-21858,2025-02-17,0,0,Free Trial,2,15,1,7,23,3,HealthTech,1-10,173,0,active,low_value,0.004160700317834075,soon,0,0,1.0,0.2774306569892845,Low Risk,517,0.0,27.7,>90d,28.8,0.0,Monitor,active
CUST-20534,2024-10-29,1,0,Free Trial,1,8,1,8,3,15,FinTech,11-50,455,0,cancelled,low_value,0.0021467335896127354,safe,0,0,1.0,0.4364967933073423,Medium Risk,164,0.0,43.6,>90d,43.6,0.0,CSM check-in + usage review,archived_cancelled
CUST-21894,2025-01-28,0,0,Free Trial,3,28,2,7,10,22,HR Tech,1000+,748,1,renewed,low_value,0.0069712682144037925,safe,0,0,0.5,0.2898898507155071,Low Risk,474,0.0,29.0,>90d,29.0,0.0,Monitor,archived_renewed
CUST-20314,2024-08-24,1,0,Free Trial,8,68,1,9,22,21,Gaming,201-1000,721,0,cancelled,low_value,0.01770493616246747,safe,0,0,1.0,0.4822533309080489,Medium Risk,94,0.0,48.2,>90d,48.2,0.0,CSM check-in + usage review,archived_cancelled
CUST-21856,2025-01-10,1,0,Free Trial,1,9,0,4,5,12,HR Tech,201-1000,358,0,renewed,low_value,0.0022795004510041323,upcoming,0,0,1.0,0.37923419231838473,Low Risk,273,0.0,37.9,>90d,37.9,0.0,Monitor,archived_cancelled
CUST-20453,2025-02-13,1,0,Free Trial,1,9,3,7,23,2,HealthTech,11-50,72,1,in_notice,low_value,0.0022795004510041323,critical,1,0,0.75,0.5632971986981239,Medium Risk,24,0.0,56.3,30-90d,100.0,0.0,CSM check-in + usage review,archived_cancelled
CUST-20564,2025-04-03,1,0,Free Trial,1,6,4,2,7,15,HealthTech,1000+,413,0,active,low_value,0.001881199866829942,safe,0,0,1.0,0.3649243256622256,Low Risk,310,0.0,36.5,>90d,36.5,0.0,Monitor,archived_cancelled
CUST-21897,2024-11-02,0,0,Free Trial,1,13,3,7,2,16,MarTech,201-1000,472,0,active,low_value,0.002810567896569719,safe,0,0,1.0,0.21907184727708923,Low Risk,752,0.0,21.9,>90d,21.9,0.0,Monitor,active
CUST-20565,2025-03-01,1,0,Free Trial,1,7,1,7,2,7,HealthTech,1000+,155,1,in_notice,low_value,0.002013966728221339,upcoming,0,0,0.5,0.47162284775234464,Medium Risk,107,0.0,47.2,>90d,53.7,0.0,CSM check-in + usage review,archived_cancelled
CUST-20603,2024-11-12,1,0,Free Trial,1,8,1,8,21,12,HealthTech,51-200,324,0,cancelled,low_value,0.0021467335896127354,upcoming,0,0,1.0,0.43619551426256475,Medium Risk,165,0.0,43.6,>90d,43.6,0.0,CSM check-in + usage review,archived_cancelled
CUST-20253,2024-10-20,1,0,Free Trial,1,9,3,8,7,3,FinTech,11-50,46,1,active,low_value,0.0022795004510041323,soon,1,0,0.75,0.43316598849591303,Medium Risk,168,0.0,43.3,30-90d,78.0,0.0,CSM check-in + usage review,archived_cancelled
CUST-20604,2024-10-04,1,0,Free Trial,4,29,1,6,1,9,FinTech,1000+,307,0,cancelled,low_value,0.008188633774276751,upcoming,0,0,1.0,0.5696599667915686,Medium Risk,21,0.0,57.0,>90d,57.0,0.0,CSM check-in + usage review,archived_cancelled
CUST-20245,2024-12-27,1,0,Free Trial,1,4,1,5,25,0,Gaming,51-200,-30,0,active,low_value,0.0016156661440471488,critical,1,1,2.0,0.5081211946925378,Medium Risk,55,0.0,50.8,<30d,100.0,0.0,CSM check-in + usage review,archived_cancelled
CUST-20503,2024-10-11,0,0,Free Trial,1,10,1,10,2,19,FinTech,51-200,613,0,active,low_value,0.0024122673123955288,safe,0,0,1.0,0.11205419517331242,Low Risk,1541,0.0,11.2,>90d,11.2,0.0,Monitor,active
CUST-21777,2024-12-04,1,0,Free Trial,1,8,0,8,45,9,Logistics,201-1000,240,0,active,low_value,0.0021467335896127354,upcoming,0,0,1.0,0.4086592454920579,Medium Risk,213,0.0,40.9,>90d,40.9,0.0,CSM check-in + usage review,archived_cancelled
CUST-20623,2024-10-02,0,0,Free Trial,4,30,3,5,23,14,MarTech,201-1000,436,1,in_notice,low_value,0.00832140063566815,safe,0,0,0.5,0.34308659850188583,Low Risk,363,0.0,34.3,>90d,34.3,0.0,Monitor,active
CUST-20624,2024-07-13,0,0,Free Trial,4,31,2,4,22,11,Gaming,11-50,311,0,renewed,low_value,0.008454167497059545,upcoming,0,0,1.0,0.2719649000706111,Low Risk,532,0.0,27.2,>90d,27.2,0.0,Monitor,archived_renewed
CUST-20502,2024-08-03,1,0,Free Trial,3,28,1,2,21,7,FinTech,1-10,188,1,cancelled,low_value,0.0069712682144037925,upcoming,0,0,0.5,0.473438229722163,Medium Risk,104,0.0,47.3,>90d,47.3,0.0,CSM check-in + usage review,archived_cancelled
CUST-21950,2025-01-02,0,0,Free Trial,1,9,2,6,2,14,E-commerce,1-10,412,1,active,low_value,0.0022795004510041323,safe,0,0,0.5,0.19531258326144824,Low Risk,875,0.0,19.5,>90d,19.5,0.0,Monitor,active
CUST-21952,2024-07-02,0,0,Free Trial,1,2,1,4,3,21,Media,1000+,720,0,cancelled,low_value,0.0013501324212643552,safe,0,0,1.0,0.23009296159643924,Low Risk,693,0.0,23.0,>90d,23.0,0.0,Monitor,archived_cancelled
CUST-20628,2025-05-25,0,0,Free Trial,1,3,2,8,1,2,EdTech,201-1000,-30,0,renewed,low_value,0.0014828992826557519,critical,1,1,2.0,0.6040365020815183,Medium Risk,12,0.0,60.4,<30d,100.0,0.0,CSM check-in + usage review,archived_renewed
CUST-21954,2025-03-02,0,0,Free Trial,4,27,3,3,4,20,Media,201-1000,525,0,active,low_value,0.007923100051493959,safe,0,0,1.0,0.2970892712389201,Low Risk,460,0.0,29.7,>90d,29.7,0.0,Monitor,active
CUST-21955,2025-05-08,1,0,Free Trial,1,7,1,9,13,15,SaaS,201-1000,549,0,active,low_value,0.002013966728221339,safe,0,0,1.0,0.20710572921078318,Low Risk,813,0.0,20.7,>90d,20.7,0.0,Monitor,archived_cancelled
CUST-20223,2024-11-01,0,0,Free Trial,1,8,0,10,18,8,HealthTech,201-1000,310,0,active,low_value,0.0021467335896127354,upcoming,0,0,1.0,0.2287378882896319,Low Risk,698,0.0,22.9,>90d,22.9,0.0,Monitor,active
CUST-20499,2025-06-11,0,0,Free Trial,1,9,3,8,28,17,Logistics,11-50,482,0,renewed,low_value,0.0022795004510041323,safe,0,0,1.0,0.2694015435288112,Low Risk,537,0.0,26.9,>90d,26.9,0.0,Monitor,archived_renewed
CUST-21768,2024-06-20,1,0,Free Trial,1,8,2,5,1,19,MarTech,201-1000,649,0,unknown,low_value,0.0021467335896127354,safe,0,0,1.0,0.34229996047345734,Low Risk,365,0.0,34.2,>90d,34.2,0.0,Monitor,archived_cancelled
CUST-21782,2024-05-04,0,0,Free Trial,9,68,0,9,2,22,FinTech,1-10,735,0,renewed,low_value,0.01878953486094903,safe,0,0,1.0,0.13490855675071303,Low Risk,1336,0.0,13.5,>90d,13.5,0.0,Monitor,archived_renewed
CUST-21958,2024-01-09,1,0,Free Trial,3,26,3,7,2,20,Logistics,1-10,774,0,active,low_value,0.006705734491621,safe,0,0,1.0,0.3522426499363373,Low Risk,336,0.0,35.2,>90d,35.2,0.0,Monitor,archived_cancelled
CUST-20634,2024-11-14,1,0,Free Trial,3,20,2,6,31,10,Gaming,201-1000,230,0,cancelled,low_value,0.005909133323272619,upcoming,0,0,1.0,0.5170580696692928,Medium Risk,47,0.0,51.7,>90d,51.7,0.0,CSM check-in + usage review,archived_cancelled
CUST-21765,2024-06-20,0,0,Free Trial,1,8,3,7,13,11,FinTech,1-10,196,0,cancelled,low_value,0.0021467335896127354,upcoming,0,0,1.0,0.3478657561736183,Low Risk,348,0.0,34.8,>90d,34.8,0.0,Monitor,archived_cancelled
CUST-21764,2024-01-27,0,0,Free Trial,1,9,3,7,16,4,SaaS,1-10,154,0,active,low_value,0.0022795004510041323,soon,0,0,1.0,0.27883700819094726,Low Risk,512,0.0,27.9,>90d,31.9,0.0,Monitor,active
CUST-20010,2024-05-10,1,0,Free Trial,1,8,0,8,25,13,Media,1-10,316,0,cancelled,low_value,0.0021467335896127354,safe,0,0,1.0,0.540074629327858,Medium Risk,36,0.0,54.0,>90d,54.0,0.0,CSM check-in + usage review,archived_cancelled
CUST-20635,2024-10-13,0,0,Free Trial,1,4,2,4,21,12,Media,1-10,297,0,in_notice,low_value,0.0016156661440471488,upcoming,0,0,1.0,0.41210482404594434,Medium Risk,209,0.0,41.2,>90d,41.2,0.0,CSM check-in + usage review,active
CUST-20292,2024-09-04,1,0,Free Trial,6,49,1,10,30,13,Logistics,11-50,339,1,cancelled,low_value,0.013013168399067809,safe,0,0,0.5,0.5563696082413161,Medium Risk,26,0.0,55.6,>90d,55.6,0.0,CSM check-in + usage review,archived_cancelled
CUST-21761,2025-04-22,0,0,Free Trial,1,6,1,8,2,17,MarTech,201-1000,476,1,active,low_value,0.001881199866829942,safe,0,0,0.5,0.15244293287076965,Low Risk,1186,0.0,15.2,>90d,15.2,0.0,Monitor,active
CUST-20492,2024-10-11,0,0,Free Trial,1,15,0,10,26,10,EdTech,201-1000,136,0,active,low_value,0.0030761016193525123,upcoming,0,0,1.0,0.24285938682844715,Low Risk,640,0.0,24.3,>90d,30.2,0.0,Monitor,active
CUST-21759,2024-01-04,0,0,Free Trial,1,11,4,5,17,4,MarTech,201-1000,167,0,active,low_value,0.0025450341737869257,soon,0,0,1.0,0.3269557004292792,Low Risk,395,0.0,32.7,>90d,35.1,0.0,Monitor,active
CUST-20222,2024-06-23,1,0,Free Trial,1,13,1,9,13,0,MarTech,11-50,86,0,active,low_value,0.002810567896569719,critical,1,0,1.5,0.44678383495047197,Medium Risk,146,0.0,44.7,30-90d,80.4,0.0,CSM check-in + usage review,archived_cancelled
CUST-20490,2024-08-27,1,0,Free Trial,1,4,0,3,1,7,MarTech,11-50,134,0,renewed,low_value,0.0016156661440471488,upcoming,0,0,1.0,0.48638826866163665,Medium Risk,92,0.0,48.6,>90d,61.1,0.0,CSM check-in + usage review,archived_cancelled
CUST-21780,2024-08-12,0,0,Free Trial,1,9,4,7,7,8,HealthTech,1000+,328,0,active,low_value,0.0022795004510041323,upcoming,0,0,1.0,0.33104145062065377,Low Risk,388,0.0,33.1,>90d,33.1,0.0,Monitor,active
CUST-20508,2024-09-14,0,0,Free Trial,1,3,4,8,43,10,EdTech,11-50,409,0,active,low_value,0.0014828992826557519,upcoming,0,0,1.0,0.30699451905238484,Low Risk,441,0.0,30.7,>90d,30.7,0.0,Monitor,active
CUST-20317,2025-01-17,0,0,Free Trial,1,8,0,8,10,20,Media,51-200,608,0,active,low_value,0.0021467335896127354,safe,0,0,1.0,0.1356727163233923,Low Risk,1329,0.0,13.6,>90d,13.6,0.0,Monitor,active
CUST-20227,2024-05-16,0,0,Free Trial,1,3,2,9,0,11,SaaS,11-50,358,0,cancelled,low_value,0.0014828992826557519,upcoming,0,0,1.0,0.3008077773756179,Low Risk,454,0.0,30.1,>90d,30.1,0.0,Monitor,archived_cancelled
CUST-20521,2024-10-23,0,0,Free Trial,2,10,0,7,13,6,Media,201-1000,285,0,active,low_value,0.003496866010877091,soon,0,0,1.0,0.2309952888047398,Low Risk,690,0.0,23.1,>90d,23.1,0.0,Monitor,active
CUST-20027,2025-01-12,0,0,Free Trial,1,9,1,9,1,23,HR Tech,1000+,581,0,unknown,low_value,0.0022795004510041323,safe,0,0,1.0,0.10035551797573547,Low Risk,1639,0.0,10.0,>90d,10.0,0.0,Monitor,active
CUST-21919,2024-01-12,1,0,Free Trial,1,6,4,5,12,23,E-commerce,1-10,755,1,in_notice,low_value,0.001881199866829942,safe,0,0,0.5,0.5191672020446513,Medium Risk,44,0.0,51.9,>90d,51.9,0.0,CSM check-in + usage review,archived_cancelled
CUST-21813,2024-09-14,0,0,Free Trial,2,15,4,7,4,10,Logistics,201-1000,245,0,renewed,low_value,0.004160700317834075,upcoming,0,0,1.0,0.4006264783041912,Medium Risk,229,0.0,40.1,>90d,40.1,0.0,CSM check-in + usage review,archived_renewed
CUST-20609,2024-12-21,0,0,Free Trial,1,9,3,7,6,21,MarTech,51-200,614,0,active,low_value,0.0022795004510041323,safe,0,0,1.0,0.14194702594602843,Low Risk,1271,0.0,14.2,>90d,14.2,0.0,Monitor,active
CUST-20030,2025-05-03,0,0,Free Trial,1,7,1,10,0,8,FinTech,201-1000,136,0,active,low_value,0.002013966728221339,upcoming,0,0,1.0,0.36094637269745344,Low Risk,317,0.0,36.1,>90d,44.9,0.0,Monitor,active
CUST-21809,2024-07-22,0,0,Free Trial,1,5,0,5,3,11,E-commerce,11-50,468,0,unknown,low_value,0.0017484330054385454,upcoming,0,0,1.0,0.11614734596465012,Low Risk,1506,0.0,11.6,>90d,11.6,0.0,Monitor,active
CUST-20297,2025-03-14,0,0,Free Trial,3,30,2,3,17,18,E-commerce,51-200,485,0,active,low_value,0.007236801937186586,safe,0,0,1.0,0.32773141797813315,Low Risk,394,0.0,32.8,>90d,32.8,0.0,Monitor,active
CUST-21925,2024-01-01,1,0,Free Trial,1,7,2,8,2,1,SaaS,1-10,41,0,in_notice,low_value,0.002013966728221339,critical,1,0,1.5,0.5457726079681747,Medium Risk,31,0.0,54.6,30-90d,98.2,0.0,CSM check-in + usage review,archived_cancelled
CUST-21805,2025-03-04,0,0,Free Trial,2,16,1,4,18,15,Logistics,1-10,535,0,active,low_value,0.004293467179225471,safe,0,0,1.0,0.2834334667789906,Low Risk,497,0.0,28.3,>90d,28.3,0.0,Monitor,active
CUST-20611,2024-10-03,1,0,Free Trial,1,13,2,7,31,16,Media,1000+,508,0,cancelled,low_value,0.002810567896569719,safe,0,0,1.0,0.504104556546937,Medium Risk,61,0.0,50.4,>90d,50.4,0.0,CSM check-in + usage review,archived_cancelled
CUST-21803,2025-02-23,0,0,Free Trial,1,5,1,6,22,12,HR Tech,1-10,312,1,unknown,low_value,0.0017484330054385454,upcoming,0,0,0.5,0.2309023058082297,Low Risk,691,0.0,23.1,>90d,23.1,0.0,Monitor,active
CUST-21928,2024-11-04,0,0,Free Trial,1,9,1,7,10,16,Logistics,1000+,481,0,active,low_value,0.0022795004510041323,safe,0,0,1.0,0.19007715513416007,Low Risk,910,0.0,19.0,>90d,19.0,0.0,Monitor,active
CUST-21786,2024-07-30,1,0,Free Trial,2,15,2,6,14,19,HealthTech,201-1000,507,0,cancelled,low_value,0.004160700317834075,safe,0,0,1.0,0.5540949172064257,Medium Risk,27,0.0,55.4,>90d,55.4,0.0,CSM check-in + usage review,archived_cancelled
CUST-21930,2024-08-08,0,0,Free Trial,1,8,0,4,19,1,FinTech,51-200,92,1,active,low_value,0.0021467335896127354,critical,0,0,0.5,0.21729767443025078,Low Risk,759,0.0,21.7,>90d,32.4,0.0,Monitor,active
CUST-20616,2025-01-29,0,0,Free Trial,4,33,3,8,6,11,FinTech,11-50,398,0,renewed,low_value,0.008719701219842339,upcoming,0,0,1.0,0.2875914424174125,Low Risk,481,0.0,28.8,>90d,28.8,0.0,Monitor,archived_renewed
CUST-21799,2024-12-19,0,0,Free Trial,8,66,4,7,23,12,FinTech,51-200,298,0,unknown,low_value,0.017439402439684677,upcoming,0,0,1.0,0.25404712277126207,Low Risk,597,0.0,25.4,>90d,25.4,0.0,Monitor,active
CUST-21931,2025-01-06,1,0,Free Trial,1,6,2,6,4,18,HR Tech,11-50,539,0,cancelled,low_value,0.001881199866829942,safe,0,0,1.0,0.45542793269997456,Medium Risk,134,0.0,45.5,>90d,45.5,0.0,CSM check-in + usage review,archived_cancelled
CUST-20244,2024-06-14,0,0,Free Trial,1,7,5,4,12,4,Logistics,1-10,70,1,active,low_value,0.002013966728221339,soon,1,0,0.75,0.34377147477521397,Low Risk,360,0.0,34.4,30-90d,61.9,0.0,Monitor,active
CUST-21795,2025-02-17,0,0,Free Trial,1,14,3,6,17,11,FinTech,51-200,280,0,active,low_value,0.0029433347579611155,upcoming,0,0,1.0,0.28305342510014914,Low Risk,499,0.0,28.3,>90d,28.3,0.0,Monitor,active
CUST-21794,2025-01-25,1,0,Free Trial,2,18,4,5,9,11,FinTech,1-10,305,1,in_notice,low_value,0.004559000902008265,upcoming,0,0,0.5,0.5154619168300362,Medium Risk,49,0.0,51.5,>90d,51.5,0.0,CSM check-in + usage review,archived_cancelled
CUST-20619,2024-06-16,1,0,Free Trial,1,12,2,7,6,9,EdTech,201-1000,253,0,active,low_value,0.0026778010351783225,upcoming,0,0,1.0,0.35458032441104775,Low Risk,331,0.0,35.5,>90d,35.5,0.0,Monitor,archived_cancelled
CUST-20540,2025-06-16,0,0,Free Trial,2,12,2,6,12,22,HealthTech,11-50,694,0,unknown,low_value,0.003762399733659884,safe,0,0,1.0,0.10690248876351513,Low Risk,1576,0.0,10.7,>90d,10.7,0.0,Monitor,active
CUST-20014,2024-11-28,0,0,Free Trial,3,21,2,6,12,22,EdTech,201-1000,697,1,in_notice,low_value,0.006041900184664016,safe,0,0,0.5,0.13345129152067886,Low Risk,1351,0.0,13.3,>90d,13.3,0.0,Monitor,active
CUST-21942,2024-07-15,0,0,Free Trial,6,53,4,4,9,15,SaaS,1000+,477,0,in_notice,low_value,0.013544235844633396,safe,0,0,1.0,0.3208731117747738,Low Risk,414,0.0,32.1,>90d,32.1,0.0,Monitor,active
CUST-21943,2024-09-07,0,0,Free Trial,1,6,2,5,6,6,EdTech,1-10,244,0,active,low_value,0.001881199866829942,soon,0,0,1.0,0.29455191336575276,Low Risk,466,0.0,29.5,>90d,29.5,0.0,Monitor,active
CUST-21940,2024-12-21,0,0,Free Trial,2,15,4,9,8,20,Gaming,1-10,657,0,unknown,low_value,0.004160700317834075,safe,0,0,1.0,0.1641408865834311,Low Risk,1093,0.0,16.4,>90d,16.4,0.0,Monitor,active
CUST-21136,2024-08-21,0,0,Free Trial,1,11,2,4,7,2,Gaming,51-200,141,0,unknown,low_value,0.0025450341737869257,critical,0,0,1.0,0.19720575130989326,Low Risk,866,0.0,19.7,>90d,24.0,0.0,Monitor,active
CUST-21682,2024-12-07,0,0,Free Trial,3,19,2,10,6,18,Gaming,1-10,446,1,active,low_value,0.005776366461881222,safe,0,0,0.5,0.19193409771071707,Low Risk,898,0.0,19.2,>90d,19.2,0.0,Monitor,active
CUST-21308,2024-08-25,0,0,Free Trial,1,11,2,10,39,6,Media,11-50,274,1,active,low_value,0.0025450341737869257,soon,0,0,0.5,0.2806355544307343,Low Risk,506,0.0,28.1,>90d,28.1,0.0,Monitor,active
CUST-20369,2025-05-04,1,0,Free Trial,1,4,4,5,2,6,FinTech,11-50,150,0,active,low_value,0.0016156661440471488,soon,0,0,1.0,0.3745082880630402,Low Risk,285,0.0,37.5,>90d,43.7,0.0,Monitor,archived_cancelled
CUST-20368,2024-02-10,0,0,Free Trial,1,4,0,8,12,20,Logistics,51-200,611,0,cancelled,low_value,0.0016156661440471488,safe,0,0,1.0,0.2895638603674354,Low Risk,475,0.0,29.0,>90d,29.0,0.0,Monitor,archived_cancelled
CUST-20993,2025-05-24,0,0,Free Trial,4,31,2,8,8,14,E-commerce,1000+,485,0,active,low_value,0.008454167497059545,safe,0,0,1.0,0.27348076145895883,Low Risk,529,0.0,27.3,>90d,27.3,0.0,Monitor,active
CUST-20989,2024-12-21,1,0,Free Trial,1,10,1,6,13,4,FinTech,1-10,262,0,active,low_value,0.0024122673123955288,soon,0,0,1.0,0.2780093536542769,Low Risk,514,0.0,27.8,>90d,27.8,0.0,Monitor,archived_cancelled
CUST-20103,2024-03-21,0,0,Free Trial,1,9,3,5,47,8,MarTech,201-1000,278,0,renewed,low_value,0.0022795004510041323,upcoming,0,0,1.0,0.3706487102998529,Low Risk,291,0.0,37.1,>90d,37.1,0.0,Monitor,archived_renewed
CUST-21306,2025-06-10,0,0,Free Trial,1,6,1,6,15,23,HealthTech,1000+,678,0,active,low_value,0.001881199866829942,safe,0,0,1.0,0.2521018083043539,Low Risk,608,0.0,25.2,>90d,25.2,0.0,Monitor,active
CUST-21307,2024-04-20,1,0,Free Trial,1,5,4,7,4,18,EdTech,1000+,502,1,in_notice,low_value,0.0017484330054385454,safe,0,0,0.5,0.3613424396007628,Low Risk,315,0.0,36.1,>90d,36.1,0.0,Monitor,archived_cancelled
CUST-20987,2025-03-06,1,0,Free Trial,3,27,1,7,35,8,Media,51-200,248,1,cancelled,low_value,0.0068385013530123965,upcoming,0,0,0.5,0.5047084762663838,Medium Risk,60,0.0,50.5,>90d,50.5,0.0,CSM check-in + usage review,archived_cancelled
CUST-21294,2024-08-15,1,0,Free Trial,2,11,2,6,7,15,SaaS,1-10,438,0,cancelled,low_value,0.0036296328722684873,safe,0,0,1.0,0.4559879978252039,Medium Risk,131,0.0,45.6,>90d,45.6,0.0,CSM check-in + usage review,archived_cancelled
CUST-21311,2024-07-14,0,0,Free Trial,1,4,1,5,4,5,FinTech,1000+,204,0,active,low_value,0.0016156661440471488,soon,0,0,1.0,0.2547604116685877,Low Risk,595,0.0,25.5,>90d,25.5,0.0,Monitor,active
CUST-21315,2024-04-20,0,0,Free Trial,4,25,4,9,1,11,EdTech,11-50,415,0,active,low_value,0.007657566328711165,upcoming,0,0,1.0,0.23201544734503812,Low Risk,684,0.0,23.2,>90d,23.2,0.0,Monitor,active
CUST-20982,2025-02-23,1,0,Free Trial,2,13,1,8,3,2,Gaming,1000+,117,0,renewed,low_value,0.003895166595051281,critical,0,0,1.0,0.45277033624637364,Medium Risk,137,0.0,45.3,>90d,61.1,0.0,CSM check-in + usage review,archived_cancelled
CUST-21321,2024-10-24,0,0,Free Trial,4,27,2,6,39,23,FinTech,11-50,699,0,active,low_value,0.007923100051493959,safe,0,0,1.0,0.153949295207285,Low Risk,1173,0.0,15.4,>90d,15.4,0.0,Monitor,active
CUST-20977,2024-11-25,0,0,Free Trial,1,7,2,7,13,11,Gaming,201-1000,352,1,active,low_value,0.002013966728221339,upcoming,0,0,0.5,0.22204824960140343,Low Risk,733,0.0,22.2,>90d,22.2,0.0,Monitor,active
CUST-20976,2025-04-26,0,0,Free Trial,1,6,1,8,17,3,SaaS,1000+,72,0,active,low_value,0.001881199866829942,soon,1,0,1.5,0.36498672257556714,Low Risk,308,0.0,36.5,30-90d,65.7,0.0,Monitor,active
CUST-20975,2024-09-07,0,0,Free Trial,1,7,2,6,7,3,Logistics,1000+,124,1,active,low_value,0.002013966728221339,soon,0,0,0.5,0.28229654999453796,Low Risk,501,0.0,28.2,>90d,37.0,0.0,Monitor,active
CUST-20994,2024-05-06,1,0,Free Trial,1,8,2,10,28,5,HealthTech,1000+,119,0,renewed,low_value,0.0021467335896127354,soon,0,0,1.0,0.541918457919437,Medium Risk,34,0.0,54.2,>90d,72.6,0.0,CSM check-in + usage review,archived_cancelled
CUST-20152,2025-06-02,1,0,Free Trial,1,6,1,7,27,23,Logistics,1-10,716,1,cancelled,low_value,0.001881199866829942,safe,0,0,0.5,0.32654907299849467,Low Risk,397,0.0,32.7,>90d,32.7,0.0,Monitor,archived_cancelled
CUST-21326,2025-05-26,1,0,Free Trial,1,10,1,8,7,12,HR Tech,1-10,458,1,cancelled,low_value,0.0024122673123955288,upcoming,0,0,0.5,0.3993254922388016,Low Risk,233,0.0,39.9,>90d,39.9,0.0,Monitor,archived_cancelled
CUST-20398,2025-05-08,0,0,Free Trial,1,8,2,4,2,10,Media,201-1000,334,1,renewed,low_value,0.0021467335896127354,upcoming,0,0,0.5,0.3202703908389939,Low Risk,417,0.0,32.0,>90d,32.0,0.0,Monitor,archived_renewed
CUST-21264,2024-07-01,0,0,Free Trial,1,6,1,2,1,9,Gaming,1-10,366,0,renewed,low_value,0.001881199866829942,upcoming,0,0,1.0,0.2665651181652148,Low Risk,543,0.0,26.7,>90d,26.7,0.0,Monitor,archived_renewed
CUST-20374,2024-11-19,1,0,Free Trial,4,25,1,5,51,21,MarTech,1-10,608,0,cancelled,low_value,0.007657566328711165,safe,0,0,1.0,0.6207895119773372,Medium Risk,7,0.0,62.1,>90d,62.1,0.0,CSM check-in + usage review,archived_cancelled
CUST-21017,2024-04-02,0,0,Free Trial,1,6,0,5,16,19,SaaS,51-200,655,0,active,low_value,0.001881199866829942,safe,0,0,1.0,0.16925202301917927,Low Risk,1050,0.0,16.9,>90d,16.9,0.0,Monitor,active
CUST-21267,2024-07-12,0,0,Free Trial,2,16,0,2,9,9,E-commerce,11-50,362,0,active,low_value,0.004293467179225471,upcoming,0,0,1.0,0.23732258312006324,Low Risk,659,0.0,23.7,>90d,23.7,0.0,Monitor,active
CUST-21268,2025-05-15,0,0,Free Trial,2,14,1,6,5,6,SaaS,51-200,206,0,active,low_value,0.004027933456442678,soon,0,0,1.0,0.2010811896909393,Low Risk,846,0.0,20.1,>90d,20.1,0.0,Monitor,active
CUST-21015,2025-02-12,1,0,Free Trial,1,8,3,6,0,5,EdTech,1000+,113,1,renewed,low_value,0.0021467335896127354,soon,0,0,0.5,0.4881268469013749,Medium Risk,86,0.0,48.8,>90d,67.0,0.0,CSM check-in + usage review,archived_cancelled
CUST-21274,2024-10-04,1,0,Free Trial,2,18,1,9,75,16,Gaming,1-10,536,0,cancelled,low_value,0.004559000902008265,safe,0,0,1.0,0.629265714522252,Medium Risk,5,0.0,62.9,>90d,62.9,0.0,CSM check-in + usage review,archived_cancelled
CUST-21277,2025-04-18,0,0,Free Trial,4,21,2,5,10,15,HR Tech,1000+,576,1,active,low_value,0.007126498883145578,safe,0,0,0.5,0.2560798092837332,Low Risk,586,0.0,25.6,>90d,25.6,0.0,Monitor,active
CUST-21001,2024-05-22,0,0,Free Trial,6,57,2,9,7,7,SaaS,201-1000,299,0,renewed,low_value,0.014075303290198984,upcoming,0,0,1.0,0.21529353979966018,Low Risk,766,0.0,21.5,>90d,21.5,0.0,Monitor,archived_renewed
CUST-21008,2024-11-11,0,0,Free Trial,1,6,3,5,33,20,Media,1000+,593,0,cancelled,low_value,0.001881199866829942,safe,0,0,1.0,0.3422308412690695,Low Risk,366,0.0,34.2,>90d,34.2,0.0,Monitor,archived_cancelled
CUST-21279,2025-03-15,0,0,Free Trial,1,9,1,7,23,1,MarTech,1000+,59,1,active,low_value,0.0022795004510041323,critical,1,0,0.75,0.488209545424494,Medium Risk,85,0.0,48.8,30-90d,87.9,0.0,CSM check-in + usage review,active
CUST-20106,2024-04-09,0,0,Free Trial,1,9,2,9,7,20,Media,1-10,671,0,renewed,low_value,0.0022795004510041323,safe,0,0,1.0,0.17049509964543869,Low Risk,1035,0.0,17.0,>90d,17.0,0.0,Monitor,archived_renewed
CUST-21283,2024-03-20,0,0,Free Trial,2,10,1,6,21,17,Gaming,11-50,486,1,unknown,low_value,0.003496866010877091,safe,0,0,0.5,0.1791496647717538,Low Risk,981,0.0,17.9,>90d,17.9,0.0,Monitor,active
CUST-20402,2024-12-07,0,0,Free Trial,4,35,3,10,3,21,MarTech,11-50,616,0,unknown,low_value,0.008985234942625132,safe,0,0,1.0,0.11449719934350702,Low Risk,1527,0.0,11.4,>90d,11.4,0.0,Monitor,active
